,number,value,datetime_start,datetime_complete,duration,params_alpha,params_bagging_fraction,params_bagging_freq,params_booster,params_classifier,params_colsample_bytree,params_dct_criterion,params_dct_max_depth,params_eta,params_feature_fraction,params_gamma,params_grow_policy,params_lambda,params_lambda_l1,params_lambda_l2,params_max_depth,params_min_child_samples,params_min_child_weight,params_mlp_activation,params_mlp_solver,params_n_layers,params_n_units_l_0,params_n_units_l_1,params_n_units_l_2,params_n_units_l_3,params_normalize_type,params_num_leaves,params_rate_drop,params_rf_estimator,params_rf_max_depth,params_sample_type,params_skip_drop,params_subsample,params_svc_c,params_svc_kernel,state,best_trial,dev_acc,dev_recall_macro,dev_precision_macro,dev_f1_macro,dev_recall_0,dev_precision_0,dev_f1_0,dev_recall_1,dev_precision_1,dev_f1_1,test_acc,test_recall_macro,test_precision_macro,test_f1_macro,test_recall_0,test_precision_0,test_f1_0,test_recall_1,test_precision_1,test_f1_1
38,38,0.7184962406015037,2023-08-23 17:29:16.057150,2023-08-23 17:29:17.742741,0 days 00:00:01.685591,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,75.0,31.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
39,39,0.6421645292461683,2023-08-23 17:29:17.169117,2023-08-23 17:29:19.356167,0 days 00:00:02.187050,,1.0,3.0,,LightGBM,,,,,0.4,,,,0.6060485222841141,0.6064207410187593,,10.0,,,,,,,,,,254.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
40,40,0.7097288676236045,2023-08-23 17:29:17.328092,2023-08-23 17:29:18.948695,0 days 00:00:01.620603,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,76.0,12.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
41,41,0.6853569987898347,2023-08-23 17:29:17.619130,2023-08-23 17:29:19.090663,0 days 00:00:01.471533,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,74.0,12.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
42,42,0.7063331988705123,2023-08-23 17:29:17.831883,2023-08-23 17:29:18.857778,0 days 00:00:01.025895,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,80.0,11.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
43,43,0.7184962406015037,2023-08-23 17:29:18.937543,2023-08-23 17:29:20.832645,0 days 00:00:01.895102,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,67.0,18.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
44,44,0.6813725490196079,2023-08-23 17:29:19.152827,2023-08-23 17:29:21.344789,0 days 00:00:02.191962,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,88.0,19.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
45,45,0.6889952153110048,2023-08-23 17:29:19.174705,2023-08-23 17:29:21.554101,0 days 00:00:02.379396,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,88.0,21.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
46,46,0.7097288676236045,2023-08-23 17:29:19.451036,2023-08-23 17:29:20.662036,0 days 00:00:01.211000,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,59.0,22.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
47,47,0.7393483709273183,2023-08-23 17:29:20.795594,2023-08-23 17:29:23.514933,0 days 00:00:02.719339,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,87.0,20.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
48,48,0.6601307189542484,2023-08-23 17:29:20.936842,2023-08-23 17:29:22.224464,0 days 00:00:01.287622,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,42.0,8.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
49,49,0.7422424903340934,2023-08-23 17:29:21.326743,2023-08-23 17:29:22.563803,0 days 00:00:01.237060,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,41.0,9.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
50,50,0.7270341207349081,2023-08-23 17:29:21.435029,2023-08-23 17:29:22.933541,0 days 00:00:01.498512,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,42.0,9.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
51,51,0.3696969696969697,2023-08-23 17:29:21.637448,2023-08-23 17:29:21.806218,0 days 00:00:00.168770,,,,,SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16421136602212796,linear,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
52,52,0.7128205128205128,2023-08-23 17:29:21.882690,2023-08-23 17:29:22.851210,0 days 00:00:00.968520,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,40.0,8.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
53,53,0.6939624556062911,2023-08-23 17:29:22.342629,2023-08-23 17:29:23.655729,0 days 00:00:01.313100,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,39.0,9.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
54,54,0.7572805682394723,2023-08-23 17:29:22.662279,2023-08-23 17:29:24.157158,0 days 00:00:01.494879,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,42.0,10.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
55,55,0.7448729270925325,2023-08-23 17:29:22.932727,2023-08-23 17:29:24.038122,0 days 00:00:01.105395,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,35.0,14.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
56,56,0.6518412242945959,2023-08-23 17:29:23.018193,2023-08-23 17:29:23.192033,0 days 00:00:00.173840,,,,,DecisionTreeClassifier,,gini,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
57,57,0.3696969696969697,2023-08-23 17:29:23.281574,2023-08-23 17:29:23.584286,0 days 00:00:00.302712,,,,,SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001620136873497393,linear,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
58,58,0.6853569987898347,2023-08-23 17:29:23.583669,2023-08-23 17:29:25.091747,0 days 00:00:01.508078,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,42.0,16.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
59,59,0.6601307189542484,2023-08-23 17:29:23.650656,2023-08-23 17:29:24.892045,0 days 00:00:01.241389,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,43.0,10.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
60,60,0.7238562091503268,2023-08-23 17:29:23.760522,2023-08-23 17:29:25.314277,0 days 00:00:01.553755,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,52.0,6.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
61,61,0.7216218895608209,2023-08-23 17:29:24.132820,2023-08-23 17:29:25.200547,0 days 00:00:01.067727,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,30.0,16.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
62,62,0.7511961722488039,2023-08-23 17:29:24.251077,2023-08-23 17:29:25.010887,0 days 00:00:00.759810,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,30.0,15.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
63,63,0.7159663865546219,2023-08-23 17:29:24.965403,2023-08-23 17:29:26.453417,0 days 00:00:01.488014,,,,,RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,31.0,14.0,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
64,64,0.3696969696969697,2023-08-23 17:29:25.073733,2023-08-23 17:29:25.523619,0 days 00:00:00.449886,0.7102955053757355,,,gblinear,XGBoost,0.9931781151206833,,,,,,,5.3996002403809686e-08,,,,,,,,,,,,,,,,,,,,0.4902716332708495,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
65,65,0.3696969696969697,2023-08-23 17:29:25.265173,2023-08-23 17:29:25.751890,0 days 00:00:00.486717,0.38139604443747893,,,gblinear,XGBoost,0.9828620266156308,,,,,,,1.0522393809669789e-08,,,,,,,,,,,,,,,,,,,,0.4357305938586561,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
66,66,0.6670433145009416,2023-08-23 17:29:25.266404,2023-08-23 17:29:25.406084,0 days 00:00:00.139680,,,,,DecisionTreeClassifier,,entropy,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
67,67,0.3696969696969697,2023-08-23 17:29:25.483434,2023-08-23 17:29:25.880180,0 days 00:00:00.396746,0.8191146542122237,,,gblinear,XGBoost,0.9838408672587686,,,,,,,2.0079954409361068e-08,,,,,,,,,,,,,,,,,,,,0.4252591488290506,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
