,number,value,datetime_start,datetime_complete,duration,params_alpha,params_bagging_fraction,params_bagging_freq,params_booster,params_classifier,params_colsample_bytree,params_dct_criterion,params_dct_max_depth,params_eta,params_feature_fraction,params_gamma,params_grow_policy,params_lambda,params_lambda_l1,params_lambda_l2,params_max_depth,params_min_child_samples,params_min_child_weight,params_mlp_activation,params_mlp_solver,params_n_layers,params_n_units_l_0,params_n_units_l_1,params_n_units_l_2,params_n_units_l_3,params_normalize_type,params_num_leaves,params_rate_drop,params_rf_estimator,params_rf_max_depth,params_sample_type,params_skip_drop,params_subsample,params_svc_c,params_svc_kernel,state,best_trial,dev_acc,dev_recall_macro,dev_precision_macro,dev_f1_macro,dev_recall_0,dev_precision_0,dev_f1_0,dev_recall_1,dev_precision_1,dev_f1_1,test_acc,test_recall_macro,test_precision_macro,test_f1_macro,test_recall_0,test_precision_0,test_f1_0,test_recall_1,test_precision_1,test_f1_1
38,38,0.43783960292580987,2023-08-23 14:39:50.693443,2023-08-23 14:46:18.138311,0 days 00:06:27.444868,,,,,MLPClassifier,,,,,,,,,,,,,,relu,adam,4.0,10.0,90.0,50.0,100.0,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
39,39,0.41281276732249794,2023-08-23 14:40:02.761443,2023-08-23 14:40:05.531645,0 days 00:00:02.770202,,,,,MLPClassifier,,,,,,,,,,,,,,relu,adam,1.0,20.0,,,,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
40,40,0.582998858394417,2023-08-23 14:40:05.609136,2023-08-23 14:40:07.197564,0 days 00:00:01.588428,,0.6000000000000001,3.0,,LightGBM,,,,,0.6000000000000001,,,,7.155644668735248e-07,4.6132482179366304e-06,,70.0,,,,,,,,,,187.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
41,41,0.6060375954996977,2023-08-23 14:40:07.326007,2023-08-23 14:40:08.762359,0 days 00:00:01.436352,,0.5,1.0,,LightGBM,,,,,0.7000000000000001,,,,0.006811561639929874,0.007307372391137377,,80.0,,,,,,,,,,252.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
42,42,0.6018580511223562,2023-08-23 14:40:08.829917,2023-08-23 14:40:09.994433,0 days 00:00:01.164516,,0.5,1.0,,LightGBM,,,,,0.7000000000000001,,,,0.012133590599401068,9.896406933744942e-05,,80.0,,,,,,,,,,246.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
43,43,0.5475715878980756,2023-08-23 14:40:10.084693,2023-08-23 14:40:10.378409,0 days 00:00:00.293716,0.8492278116512979,,,gbtree,XGBoost,0.9971609965573348,,,0.0780422371722388,,1.179844864325378e-07,lossguide,0.17216397228431551,,,3.0,,5.0,,,,,,,,,,,,,,,0.2842885560141854,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
44,44,0.5862981312697418,2023-08-23 14:40:10.460875,2023-08-23 14:40:11.676088,0 days 00:00:01.215213,,0.4,1.0,,LightGBM,,,,,0.7000000000000001,,,,0.010861996119959205,7.96785706228177e-05,,70.0,,,,,,,,,,253.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
45,45,0.3573487031700288,2023-08-23 14:40:11.791545,2023-08-23 14:40:52.027387,0 days 00:00:40.235842,,,,,MLPClassifier,,,,,,,,,,,,,,tanh,sgd,4.0,100.0,10.0,100.0,10.0,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
46,46,0.599543272349812,2023-08-23 14:40:24.284857,2023-08-23 14:40:25.670241,0 days 00:00:01.385384,,0.5,1.0,,LightGBM,,,,,0.6000000000000001,,,,0.013277293353486687,8.577187527291246e-08,,80.0,,,,,,,,,,202.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
47,47,0.3573487031700288,2023-08-23 14:40:25.730247,2023-08-23 14:40:26.149562,0 days 00:00:00.419315,1.7805202407663883e-08,,,dart,XGBoost,0.22468978896615555,,,1.1529229332689859e-08,,0.7356916384103008,depthwise,2.5488389993046424e-08,,,9.0,,10.0,,,,,,,,forest,,0.10744966189731928,,,uniform,4.553691362502552e-05,0.9658285684734782,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
48,48,0.5988746032795128,2023-08-23 14:40:26.208473,2023-08-23 14:40:27.592447,0 days 00:00:01.383974,,0.5,1.0,,LightGBM,,,,,0.7000000000000001,,,,0.11226817029621522,0.00038041948517512783,,80.0,,,,,,,,,,256.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
49,49,0.6044335669579539,2023-08-23 14:40:27.690102,2023-08-23 14:40:29.487122,0 days 00:00:01.797020,,0.5,1.0,,LightGBM,,,,,0.6000000000000001,,,,0.0018292131944019788,0.016100432748436675,,60.0,,,,,,,,,,229.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
50,50,0.5957044629291031,2023-08-23 14:40:29.569258,2023-08-23 14:40:31.699991,0 days 00:00:02.130733,,0.5,1.0,,LightGBM,,,,,0.6000000000000001,,,,0.0016971475128369927,0.025743140601479666,,40.0,,,,,,,,,,226.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
51,51,0.5695019686542118,2023-08-23 14:40:31.761124,2023-08-23 14:40:33.747864,0 days 00:00:01.986740,,0.5,2.0,,LightGBM,,,,,0.6000000000000001,,,,0.0020215020340180914,0.01788813958194533,,50.0,,,,,,,,,,233.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
52,52,0.5823531319105335,2023-08-23 14:40:33.852959,2023-08-23 14:40:35.216163,0 days 00:00:01.363204,,0.6000000000000001,1.0,,LightGBM,,,,,0.7000000000000001,,,,0.0046488439446824405,0.008391310768629279,,70.0,,,,,,,,,,176.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
