,number,value,datetime_start,datetime_complete,duration,params_alpha,params_bagging_fraction,params_bagging_freq,params_booster,params_classifier,params_colsample_bytree,params_dct_criterion,params_dct_max_depth,params_eta,params_feature_fraction,params_gamma,params_grow_policy,params_lambda,params_lambda_l1,params_lambda_l2,params_max_depth,params_min_child_samples,params_min_child_weight,params_mlp_activation,params_mlp_solver,params_n_layers,params_n_units_l_0,params_n_units_l_1,params_n_units_l_2,params_n_units_l_3,params_normalize_type,params_num_leaves,params_rate_drop,params_rf_estimator,params_rf_max_depth,params_sample_type,params_skip_drop,params_subsample,params_svc_c,params_svc_kernel,state,best_trial,dev_acc,dev_recall_macro,dev_precision_macro,dev_f1_macro,dev_recall_0,dev_precision_0,dev_f1_0,dev_recall_1,dev_precision_1,dev_f1_1,test_acc,test_recall_macro,test_precision_macro,test_f1_macro,test_recall_0,test_precision_0,test_f1_0,test_recall_1,test_precision_1,test_f1_1
52,52,0.5909465404405478,2023-08-23 18:20:40.981122,2023-08-23 18:20:43.491105,0 days 00:00:02.509983,,0.8,3.0,,LightGBM,,,,,0.7000000000000001,,,,4.942812409087565e-06,2.400272458992623e-05,,60.0,,,,,,,,,,157.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
53,53,0.5909465404405478,2023-08-23 18:20:43.581825,2023-08-23 18:20:46.153533,0 days 00:00:02.571708,,0.8,3.0,,LightGBM,,,,,0.7000000000000001,,,,3.848873022880029e-06,4.8317852732547956e-05,,60.0,,,,,,,,,,161.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
54,54,0.5909465404405478,2023-08-23 18:20:44.274552,2023-08-23 18:20:47.185234,0 days 00:00:02.910682,,0.8,3.0,,LightGBM,,,,,0.7000000000000001,,,,7.000111860617003e-06,4.8157364132499225e-05,,60.0,,,,,,,,,,144.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
55,55,0.5909465404405478,2023-08-23 18:20:46.212715,2023-08-23 18:20:48.968251,0 days 00:00:02.755536,,0.8,3.0,,LightGBM,,,,,0.7000000000000001,,,,1.933041307792545e-05,0.0001338910771383657,,60.0,,,,,,,,,,155.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
56,56,0.5909465404405478,2023-08-23 18:20:47.288635,2023-08-23 18:20:50.161642,0 days 00:00:02.873007,,0.8,3.0,,LightGBM,,,,,0.7000000000000001,,,,9.634668089656762e-06,7.904729141402935e-05,,60.0,,,,,,,,,,152.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
57,57,0.5909465404405478,2023-08-23 18:20:49.065406,2023-08-23 18:20:51.436758,0 days 00:00:02.371352,,0.8,3.0,,LightGBM,,,,,0.7000000000000001,,,,9.271077126240542e-06,9.269995965461448e-05,,60.0,,,,,,,,,,151.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
58,58,0.5909465404405478,2023-08-23 18:20:50.267254,2023-08-23 18:20:52.823974,0 days 00:00:02.556720,,0.8,3.0,,LightGBM,,,,,0.7000000000000001,,,,8.880014521845282e-06,6.684430561891181e-05,,60.0,,,,,,,,,,154.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
59,59,0.5909465404405478,2023-08-23 18:20:51.569260,2023-08-23 18:20:54.093302,0 days 00:00:02.524042,,0.8,3.0,,LightGBM,,,,,0.7000000000000001,,,,7.172868869778985e-06,6.545943536250898e-05,,60.0,,,,,,,,,,153.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
60,60,0.5909465404405478,2023-08-23 18:20:52.925803,2023-08-23 18:20:55.419268,0 days 00:00:02.493465,,0.8,3.0,,LightGBM,,,,,0.7000000000000001,,,,1.1058385102650835e-05,8.1091967399491e-05,,60.0,,,,,,,,,,153.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
61,61,0.5909465404405478,2023-08-23 18:20:54.224756,2023-08-23 18:20:56.438802,0 days 00:00:02.214046,,0.8,3.0,,LightGBM,,,,,0.7000000000000001,,,,6.457353807882496e-06,7.380926364807222e-05,,60.0,,,,,,,,,,149.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
62,62,0.5635445906620999,2023-08-23 18:20:55.574984,2023-08-23 18:20:58.312850,0 days 00:00:02.737866,,0.8,3.0,,LightGBM,,,,,0.8,,,,3.007641715696948e-06,5.066080809834776e-05,,50.0,,,,,,,,,,128.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
63,63,0.5984236631128139,2023-08-23 18:20:56.601544,2023-08-23 18:20:59.136693,0 days 00:00:02.535149,,0.7000000000000001,3.0,,LightGBM,,,,,0.8,,,,8.55952128945369e-05,0.0005102000198762027,,50.0,,,,,,,,,,189.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
64,64,0.5882192134107027,2023-08-23 18:20:58.381540,2023-08-23 18:21:00.347727,0 days 00:00:01.966187,,0.7000000000000001,3.0,,LightGBM,,,,,0.8,,,,7.294158148797118e-05,0.0006462379227356484,,70.0,,,,,,,,,,185.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
65,65,0.562550923870021,2023-08-23 18:20:59.214247,2023-08-23 18:21:02.137820,0 days 00:00:02.923573,,0.7000000000000001,3.0,,LightGBM,,,,,0.8,,,,0.00010906478374622551,0.0005860990560059924,,40.0,,,,,,,,,,189.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
66,66,0.5734623525233995,2023-08-23 18:21:00.425397,2023-08-23 18:21:04.304734,0 days 00:00:03.879337,,0.9,3.0,,LightGBM,,,,,0.8,,,,8.264352627755006e-05,0.0004370919100744392,,40.0,,,,,,,,,,190.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
67,67,0.5701282368464456,2023-08-23 18:21:02.220811,2023-08-23 18:21:04.858428,0 days 00:00:02.637617,,0.9,3.0,,LightGBM,,,,,0.6000000000000001,,,,7.298716486118865e-07,7.366245830686646e-06,,70.0,,,,,,,,,,182.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
68,68,0.5701282368464456,2023-08-23 18:21:04.399220,2023-08-23 18:21:06.756510,0 days 00:00:02.357290,,0.9,3.0,,LightGBM,,,,,0.6000000000000001,,,,1.6987468096793086e-06,2.35705511057536e-05,,70.0,,,,,,,,,,171.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
69,69,0.5701282368464456,2023-08-23 18:21:04.956467,2023-08-23 18:21:07.386833,0 days 00:00:02.430366,,0.9,3.0,,LightGBM,,,,,0.6000000000000001,,,,2.885195115165056e-05,1.942644262876292e-05,,70.0,,,,,,,,,,121.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
70,70,0.5603966769255527,2023-08-23 18:21:06.838351,2023-08-23 18:21:06.937214,0 days 00:00:00.098863,,,,,DecisionTreeClassifier,,gini,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
