,split_perc,split_conn,filename,feat_name,lambda_l1,lambda_l2,num_leaves,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,f1_dev,recall_dev,precision_dev,f1_dev_0,recall_dev_0,prec_dev_0,f1_dev_1,recall_dev_1,prec_dev_1,f1_test,recall_test,precision_test,f1_test_0,recall_test_0,prec_test_0,f1_test_1,recall_test_1,prec_test_1
123,80,attack,argmin_all.csv,all_lms,1.189942168510103e-06,0.0055677003071308295,25,0.8,0.6000000000000001,2,60,0.6685055341713118,0.6679925664753128,0.6693701555361635,0.7102362204724411,0.7204472843450479,0.7003105590062112,0.6267748478701826,0.6155378486055777,0.6384297520661157,0.6685055341713118,0.6679925664753128,0.6693701555361635,0.7102362204724411,0.7204472843450479,0.7003105590062112,0.6267748478701826,0.6155378486055777,0.6384297520661157
124,80,attack,argmin_all.csv,roberta-base,1.3206628887296108e-05,2.2296047681263667e-07,2,0.9,0.9,2,70,0.577162070767778,0.5776080979595993,0.5807994970841315,0.6481973434535104,0.6821086261980831,0.6174981923355025,0.5061267980820457,0.47310756972111556,0.5441008018327605,0.577162070767778,0.5776080979595993,0.5807994970841315,0.6481973434535104,0.6821086261980831,0.6174981923355025,0.5061267980820457,0.47310756972111556,0.5441008018327605
125,80,attack,argmin_all.csv,roberta-large,0.014482761225652143,0.055409080807188156,108,0.9,0.5,1,40,0.6444965971359848,0.6451207947761669,0.6442250447693931,0.6777462505066884,0.6677316293929713,0.6880658436213992,0.6112469437652812,0.6225099601593626,0.6003842459173871,0.6444965971359848,0.6451207947761669,0.6442250447693931,0.6777462505066884,0.6677316293929713,0.6880658436213992,0.6112469437652812,0.6225099601593626,0.6003842459173871
126,80,attack,argmin_all.csv,xlm-roberta-base,0.0003847666018165943,0.0029964418031883226,190,1.0,0.5,3,20,0.49078526242799775,0.49639938647964055,0.4960518476323734,0.5989031078610603,0.6541533546325878,0.5522589345920431,0.38266741699493523,0.3386454183266932,0.4398447606727037,0.49078526242799775,0.49639938647964055,0.4960518476323734,0.5989031078610603,0.6541533546325878,0.5522589345920431,0.38266741699493523,0.3386454183266932,0.4398447606727037
127,80,attack,argmin_all.csv,xlm-roberta-large,4.9651610523292926e-08,0.3897396752645426,4,0.7000000000000001,0.6000000000000001,1,80,0.588853500420901,0.5889684075200794,0.5921707525127026,0.6557377049180327,0.6869009584664537,0.6272793581327498,0.5219692959237692,0.4910358565737052,0.5570621468926553,0.588853500420901,0.5889684075200794,0.5921707525127026,0.6557377049180327,0.6869009584664537,0.6272793581327498,0.5219692959237692,0.4910358565737052,0.5570621468926553
128,80,attack,argmin_all.csv,roberta-base,0.34510582384648225,0.0002629341767411867,2,0.5,0.9,2,70,0.577162070767778,0.5776080979595993,0.5807994970841315,0.6481973434535104,0.6821086261980831,0.6174981923355025,0.5061267980820457,0.47310756972111556,0.5441008018327605,0.577162070767778,0.5776080979595993,0.5807994970841315,0.6481973434535104,0.6821086261980831,0.6174981923355025,0.5061267980820457,0.47310756972111556,0.5441008018327605
129,80,attack,argmin_all.csv,roberta-large,0.09511956199260033,3.590501262327674e-08,225,0.7000000000000001,0.5,1,40,0.6428804936030291,0.6433308300344946,0.6426318589451284,0.6777059773828756,0.6701277955271565,0.6854575163398693,0.6080550098231826,0.6165338645418327,0.5998062015503876,0.6428804936030291,0.6433308300344946,0.6426318589451284,0.6777059773828756,0.6701277955271565,0.6854575163398693,0.6080550098231826,0.6165338645418327,0.5998062015503876
130,80,attack,argmin_all.csv,xlm-roberta-base,1.1308990125712535e-06,0.032980856880118106,201,0.9,0.4,3,60,0.5017488169265762,0.5165233634153482,0.5205386729268252,0.6419923901764096,0.7412140575079872,0.5661989017693716,0.36150524367674275,0.2918326693227092,0.47487844408427876,0.5017488169265762,0.5165233634153482,0.5205386729268252,0.6419923901764096,0.7412140575079872,0.5661989017693716,0.36150524367674275,0.2918326693227092,0.47487844408427876
131,80,attack,argmin_all.csv,xlm-roberta-large,0.0002575802736172062,0.16377224713274638,5,0.6000000000000001,0.9,1,80,0.5876588801938314,0.588597685933582,0.593999837942956,0.6644245142002989,0.7100638977635783,0.6242977528089888,0.5108932461873639,0.46713147410358563,0.5637019230769231,0.5876588801938314,0.588597685933582,0.593999837942956,0.6644245142002989,0.7100638977635783,0.6242977528089888,0.5108932461873639,0.46713147410358563,0.5637019230769231
132,80,attack,perspectrum_all.csv,bert-base,2.9530538595448375e-05,3.3052046625605046e-07,141,0.9,1.0,3,50,0.5783675444052803,0.5806621304252935,0.5849590513733134,0.5164835164835164,0.46927803379416283,0.5742481203007519,0.640251572327044,0.6920462270564242,0.5956699824458748,0.5783675444052803,0.5806621304252935,0.5849590513733134,0.5164835164835164,0.46927803379416283,0.5742481203007519,0.640251572327044,0.6920462270564242,0.5956699824458748
133,80,attack,perspectrum_all.csv,bert-large,6.773369134691705e-05,6.242692116235116e-08,2,0.9,1.0,2,70,0.6166038905866486,0.6184257655168381,0.6252313434483977,0.5588110403397027,0.5053763440860215,0.6248812915479582,0.6743967408335944,0.7314751869476547,0.6255813953488372,0.6166038905866486,0.6184257655168381,0.6252313434483977,0.5588110403397027,0.5053763440860215,0.6248812915479582,0.6743967408335944,0.7314751869476547,0.6255813953488372
134,80,attack,perspectrum_all.csv,distilbert,1.1515606437962336e-05,0.060929167858893005,3,0.9,0.9,3,70,0.5705064709124112,0.5737807545991578,0.5786791996890872,0.5023574796399486,0.4500768049155146,0.5683802133850631,0.6386554621848739,0.6974847042828008,0.5889781859931114,0.5705064709124112,0.5737807545991578,0.5786791996890872,0.5023574796399486,0.4500768049155146,0.5683802133850631,0.6386554621848739,0.6974847042828008,0.5889781859931114
135,80,attack,perspectrum_all.csv,all_lms,0.010138364788315224,4.420142842084934e-07,79,0.4,0.6000000000000001,2,100,0.7491305546146352,0.7482769801414129,0.7529661016949152,0.7228041901692183,0.6889400921658986,0.7601694915254237,0.7754569190600522,0.8076138681169273,0.7457627118644068,0.7491305546146352,0.7482769801414129,0.7529661016949152,0.7228041901692183,0.6889400921658986,0.7601694915254237,0.7754569190600522,0.8076138681169273,0.7457627118644068
136,80,attack,perspectrum_all.csv,roberta-base,0.010063846533895134,3.914810724439966e-06,152,0.6000000000000001,0.8,2,90,0.6198550307640023,0.6201837678998268,0.6198396244784568,0.6027190332326284,0.6129032258064516,0.5928677563150074,0.6369910282953761,0.6274643099932019,0.6468114926419061,0.6198550307640023,0.6201837678998268,0.6198396244784568,0.6027190332326284,0.6129032258064516,0.5928677563150074,0.6369910282953761,0.6274643099932019,0.6468114926419061
137,80,attack,perspectrum_all.csv,roberta-large,8.30201299687838e-08,0.0004004822130952227,8,0.9,0.5,2,10,0.7483881129329055,0.7474958778055201,0.7532761929798689,0.7202598457166057,0.6812596006144394,0.7639965546942291,0.7765163801492054,0.8137321549966009,0.7425558312655087,0.7483881129329055,0.7474958778055201,0.7532761929798689,0.7202598457166057,0.6812596006144394,0.7639965546942291,0.7765163801492054,0.8137321549966009,0.7425558312655087
138,80,attack,perspectrum_all.csv,xlm-roberta-base,2.972519646097507e-07,0.10226893189542656,254,1.0,0.4,2,100,0.567407417370883,0.5683323569554135,0.5702085769771359,0.5165508786268901,0.48540706605222733,0.5519650655021834,0.6182639561148757,0.6512576478585996,0.5884520884520884,0.567407417370883,0.5683323569554135,0.5702085769771359,0.5165508786268901,0.48540706605222733,0.5519650655021834,0.6182639561148757,0.6512576478585996,0.5884520884520884
139,80,attack,perspectrum_all.csv,xlm-roberta-large,2.5481946653109416e-05,4.943258609454652e-05,8,0.9,0.5,2,70,0.6829052627892209,0.6827293887665371,0.6831932922667181,0.6607212097712291,0.6543778801843319,0.6671887235708692,0.7050893158072127,0.7110808973487424,0.6991978609625669,0.6829052627892209,0.6827293887665371,0.6831932922667181,0.6607212097712291,0.6543778801843319,0.6671887235708692,0.7050893158072127,0.7110808973487424,0.6991978609625669
140,80,attack,perspectrum_all.csv,roberta-base,0.11003389174907138,0.5961333948248703,85,0.8,0.8,3,80,0.6184096126300251,0.6187359090913838,0.618395911580004,0.6012084592145015,0.6113671274961597,0.5913818722139673,0.6356107660455487,0.6261046906866078,0.6454099509460406,0.6184096126300251,0.6187359090913838,0.618395911580004,0.6012084592145015,0.6113671274961597,0.5913818722139673,0.6356107660455487,0.6261046906866078,0.6454099509460406
141,80,attack,perspectrum_all.csv,roberta-large,0.0005975559837340491,1.3269230219974507e-06,221,0.8,0.4,1,70,0.75073993281414,0.7498441450218823,0.7551960560531946,0.7235936867664913,0.6866359447004609,0.7647562018819504,0.7778861788617886,0.8130523453433038,0.7456359102244389,0.75073993281414,0.7498441450218823,0.7551960560531946,0.7235936867664913,0.6866359447004609,0.7647562018819504,0.7778861788617886,0.8130523453433038,0.7456359102244389
142,80,attack,perspectrum_all.csv,xlm-roberta-base,1.0515511749709242e-06,0.04096154554224023,151,0.5,0.4,2,100,0.567407417370883,0.5683323569554135,0.5702085769771359,0.5165508786268901,0.48540706605222733,0.5519650655021834,0.6182639561148757,0.6512576478585996,0.5884520884520884,0.567407417370883,0.5683323569554135,0.5702085769771359,0.5165508786268901,0.48540706605222733,0.5519650655021834,0.6182639561148757,0.6512576478585996,0.5884520884520884
143,80,attack,perspectrum_all.csv,xlm-roberta-large,7.639852414411857e-08,9.811696873596151e-07,2,0.9,0.4,3,100,0.6833236863100918,0.6836248369657725,0.6832054785671793,0.6676783004552352,0.6758832565284179,0.6596701649175413,0.6989690721649484,0.6913664174031271,0.7067407922168172,0.6833236863100918,0.6836248369657725,0.6832054785671793,0.6676783004552352,0.6758832565284179,0.6596701649175413,0.6989690721649484,0.6913664174031271,0.7067407922168172
144,80,support,ibmcs_all.csv,bert-base,0.059951638672890696,4.3759474174131095e-08,18,1.0,0.7000000000000001,3,20,0.48700570053760284,0.5028680479825518,0.5033574525233234,0.38024231127679403,0.3114503816793893,0.4880382775119617,0.5937690897984117,0.6942857142857143,0.5186766275346851,0.48700570053760284,0.5028680479825518,0.5033574525233234,0.38024231127679403,0.3114503816793893,0.4880382775119617,0.5937690897984117,0.6942857142857143,0.5186766275346851
145,80,support,ibmcs_all.csv,bert-large,0.01625282881426403,0.2655328178575498,73,0.9,1.0,3,50,0.4961373629949149,0.5199400218102508,0.5254783548939064,0.3700787401574803,0.2870229007633588,0.5207756232686981,0.6221959858323495,0.7528571428571429,0.5301810865191147,0.4961373629949149,0.5199400218102508,0.5254783548939064,0.3700787401574803,0.2870229007633588,0.5207756232686981,0.6221959858323495,0.7528571428571429,0.5301810865191147
146,80,support,ibmcs_all.csv,distilbert,0.0004525672323553527,0.0001995327467592944,203,0.7000000000000001,0.5,3,60,0.44027783747128746,0.48,0.4709574845444411,0.2746331236897275,0.2,0.43812709030100333,0.6059225512528474,0.76,0.5037878787878788,0.44027783747128746,0.48,0.4709574845444411,0.2746331236897275,0.2,0.43812709030100333,0.6059225512528474,0.76,0.5037878787878788
147,80,support,ibmcs_all.csv,all_lms,4.009123902686201e-08,9.085282891339601e-06,110,0.5,0.9,1,10,0.5607641048734289,0.5824209378407852,0.6078370943624514,0.44666001994017945,0.3419847328244275,0.6436781609195402,0.6748681898066784,0.8228571428571428,0.5719960278053625,0.5607641048734289,0.5824209378407852,0.6078370943624514,0.44666001994017945,0.3419847328244275,0.6436781609195402,0.6748681898066784,0.8228571428571428,0.5719960278053625
148,80,support,ibmcs_all.csv,roberta-base,1.3093920216261745e-08,0.7264758181633224,70,1.0,0.5,3,90,0.5026208067526874,0.5252344601962923,0.531963621696586,0.38001958863858964,0.2961832061068702,0.5300546448087432,0.625222024866785,0.7542857142857143,0.5338725985844287,0.5026208067526874,0.5252344601962923,0.531963621696586,0.38001958863858964,0.2961832061068702,0.5300546448087432,0.625222024866785,0.7542857142857143,0.5338725985844287
149,80,support,ibmcs_all.csv,roberta-large,0.004595477706006876,0.2577340446914305,55,0.8,0.4,3,30,0.5249309515107735,0.5409432933478735,0.5488607614704688,0.421152030217186,0.34045801526717556,0.551980198019802,0.6287098728043611,0.7414285714285714,0.5457413249211357,0.5249309515107735,0.5409432933478735,0.5488607614704688,0.421152030217186,0.34045801526717556,0.551980198019802,0.6287098728043611,0.7414285714285714,0.5457413249211357
150,80,support,ibmcs_all.csv,xlm-roberta-base,0.06890330231299198,0.0015150162699598116,146,0.6000000000000001,0.8,2,10,0.4795166455036927,0.48818429661941115,0.48712528458646437,0.395778364116095,0.3435114503816794,0.46680497925311204,0.5632549268912904,0.6328571428571429,0.5074455899198167,0.4795166455036927,0.48818429661941115,0.48712528458646437,0.395778364116095,0.3435114503816794,0.46680497925311204,0.5632549268912904,0.6328571428571429,0.5074455899198167
151,80,support,ibmcs_all.csv,xlm-roberta-large,0.026691332586550362,3.024790626910548e-07,9,1.0,0.6000000000000001,2,10,0.5015148741182365,0.5200109051254089,0.5242318439442839,0.3889418493803623,0.3114503816793893,0.5177664974619289,0.6140878988561107,0.7285714285714285,0.5306971904266389,0.5015148741182365,0.5200109051254089,0.5242318439442839,0.3889418493803623,0.3114503816793893,0.5177664974619289,0.6140878988561107,0.7285714285714285,0.5306971904266389
152,80,support,ibmcs_all.csv,roberta-base,0.1519383238389381,1.0927069714993378e-07,220,1.0,0.5,3,100,0.495353289244692,0.5185605234460197,0.5235505742355058,0.3705882352941177,0.2885496183206107,0.5178082191780822,0.6201183431952663,0.7485714285714286,0.5292929292929293,0.495353289244692,0.5185605234460197,0.5235505742355058,0.3705882352941177,0.2885496183206107,0.5178082191780822,0.6201183431952663,0.7485714285714286,0.5292929292929293
153,80,support,ibmcs_all.csv,roberta-large,4.582663927771042e-06,0.17901054822252735,198,0.8,0.7000000000000001,3,40,0.5095110150351023,0.5224700109051255,0.5257746788954103,0.4132231404958678,0.3435114503816794,0.5184331797235023,0.6057988895743368,0.7014285714285714,0.5331161780673181,0.5095110150351023,0.5224700109051255,0.5257746788954103,0.4132231404958678,0.3435114503816794,0.5184331797235023,0.6057988895743368,0.7014285714285714,0.5331161780673181
154,80,support,ibmcs_all.csv,xlm-roberta-base,0.1102574718014363,0.00013813603797243392,99,0.5,0.9,3,20,0.48367102136160506,0.49555070883315155,0.49499636991542884,0.3887884267631103,0.3282442748091603,0.47671840354767187,0.5785536159600998,0.6628571428571428,0.5132743362831859,0.48367102136160506,0.49555070883315155,0.49499636991542884,0.3887884267631103,0.3282442748091603,0.47671840354767187,0.5785536159600998,0.6628571428571428,0.5132743362831859
155,80,support,ibmcs_all.csv,xlm-roberta-large,0.001245769674114765,0.01621040042451222,256,1.0,0.5,2,10,0.5311711480589447,0.5407906215921483,0.5455241391732752,0.4474393530997305,0.3801526717557252,0.5436681222707423,0.614902943018159,0.7014285714285714,0.5473801560758083,0.5311711480589447,0.5407906215921483,0.5455241391732752,0.4474393530997305,0.3801526717557252,0.5436681222707423,0.614902943018159,0.7014285714285714,0.5473801560758083
156,80,support,argmin_all.csv,bert-base,3.3715046912753635e-05,1.347394937979947e-05,179,0.9,0.6000000000000001,1,10,0.4934377836274767,0.4943309827781526,0.4941883556700232,0.5695568400770713,0.5902555910543131,0.5502606105733433,0.4173187271778821,0.398406374501992,0.43811610076670315,0.4934377836274767,0.4943309827781526,0.4941883556700232,0.5695568400770713,0.5902555910543131,0.5502606105733433,0.4173187271778821,0.398406374501992,0.43811610076670315
157,80,support,argmin_all.csv,bert-large,0.007437996067844633,1.026612836770879e-06,174,0.9,0.9,3,40,0.4992311697117189,0.5006268854295279,0.5006491901599908,0.5804729214340199,0.6078274760383386,0.5554744525547445,0.4179894179894179,0.3934262948207171,0.445823927765237,0.4992311697117189,0.5006268854295279,0.5006491901599908,0.5804729214340199,0.6078274760383386,0.5554744525547445,0.4179894179894179,0.3934262948207171,0.445823927765237
158,80,support,argmin_all.csv,distilbert,8.541015773596948e-07,5.5283289415708156e-08,135,0.8,0.9,1,30,0.4897935103244838,0.4943930348891972,0.49393543057754524,0.5929203539823009,0.6421725239616614,0.5506849315068493,0.38666666666666666,0.3466135458167331,0.4371859296482412,0.4897935103244838,0.4943930348891972,0.49393543057754524,0.5929203539823009,0.6421725239616614,0.5506849315068493,0.38666666666666666,0.3466135458167331,0.4371859296482412
159,80,support,argmin_all.csv,all_lms,1.475763997740512e-07,5.938735420984108e-06,234,0.7000000000000001,0.7000000000000001,1,60,0.5401444975426357,0.5412153303718035,0.5429283555178448,0.6176024279210924,0.6501597444089456,0.588150289017341,0.4626865671641791,0.43227091633466136,0.49770642201834864,0.5401444975426357,0.5412153303718035,0.5429283555178448,0.6176024279210924,0.6501597444089456,0.588150289017341,0.4626865671641791,0.43227091633466136,0.49770642201834864
160,80,support,argmin_all.csv,roberta-base,0.3317201244321753,0.00020946917052781677,224,0.7000000000000001,0.4,2,40,0.5078948179137633,0.5140603719308071,0.5156581258975692,0.617615077926785,0.6805111821086262,0.5653616456536165,0.39817455790074163,0.34760956175298807,0.465954606141522,0.5078948179137633,0.5140603719308071,0.5156581258975692,0.617615077926785,0.6805111821086262,0.5653616456536165,0.39817455790074163,0.34760956175298807,0.465954606141522
161,80,support,argmin_all.csv,roberta-large,4.783417595494535e-08,0.3892816849094812,139,0.5,0.7000000000000001,1,70,0.5242091242091242,0.5285026030065043,0.5311579254950934,0.6241758241758243,0.6805111821086262,0.5764546684709067,0.42424242424242425,0.37649402390438247,0.48586118251928023,0.5242091242091242,0.5285026030065043,0.5311579254950934,0.6241758241758243,0.6805111821086262,0.5764546684709067,0.42424242424242425,0.37649402390438247,0.48586118251928023
162,80,support,argmin_all.csv,xlm-roberta-base,1.4038832358894993e-05,1.7235798890151285e-05,209,0.7000000000000001,0.8,1,20,0.5030048218382376,0.5039061008362715,0.5040129362024874,0.5790080738177624,0.6014376996805112,0.5581912527798369,0.4270015698587128,0.4063745019920319,0.4498346196251378,0.5030048218382376,0.5039061008362715,0.5040129362024874,0.5790080738177624,0.6014376996805112,0.5581912527798369,0.4270015698587128,0.4063745019920319,0.4498346196251378
163,80,support,argmin_all.csv,xlm-roberta-large,0.5869569251643537,2.5768267682516118e-05,139,1.0,0.6000000000000001,2,80,0.4992523364485981,0.5079999490854473,0.5091753164279771,0.62,0.6932907348242812,0.5607235142118863,0.37850467289719625,0.32270916334661354,0.4576271186440678,0.4992523364485981,0.5079999490854473,0.5091753164279771,0.62,0.6932907348242812,0.5607235142118863,0.37850467289719625,0.32270916334661354,0.4576271186440678
164,80,support,argmin_all.csv,roberta-base,0.0031900399980293623,0.09790681195591022,195,0.4,0.4,2,60,0.4806576797385621,0.4959777503404911,0.4950546956916384,0.6243055555555556,0.7180511182108626,0.5522113022113022,0.3370098039215686,0.2739043824701195,0.43789808917197454,0.4806576797385621,0.4959777503404911,0.4950546956916384,0.6243055555555556,0.7180511182108626,0.5522113022113022,0.3370098039215686,0.2739043824701195,0.43789808917197454
165,80,support,argmin_all.csv,roberta-large,9.459854712736515e-06,3.374898593756433e-07,204,0.9,0.5,3,10,0.5269137750948112,0.5271199546860481,0.5275493670272301,0.592130892091936,0.6070287539936102,0.5779467680608364,0.46169665809768634,0.44721115537848605,0.4771519659936238,0.5269137750948112,0.5271199546860481,0.5275493670272301,0.592130892091936,0.6070287539936102,0.5779467680608364,0.46169665809768634,0.44721115537848605,0.4771519659936238
166,80,support,argmin_all.csv,xlm-roberta-base,2.6400755847984597e-06,9.942327875151394e-06,113,0.8,0.9,3,60,0.5066746045772208,0.5095305678245485,0.5101218337585968,0.5989544436146378,0.6405750798722045,0.5624123422159888,0.4143947655398037,0.3784860557768924,0.4578313253012048,0.5066746045772208,0.5095305678245485,0.5101218337585968,0.5989544436146378,0.6405750798722045,0.5624123422159888,0.4143947655398037,0.3784860557768924,0.4578313253012048
167,80,support,argmin_all.csv,xlm-roberta-large,5.84235533558444e-07,0.013197543531108214,220,1.0,0.8,2,90,0.49892793329362717,0.5054860430482543,0.506113561894495,0.6108695652173913,0.6733226837060703,0.5590185676392573,0.386986301369863,0.3376494023904382,0.4532085561497326,0.49892793329362717,0.5054860430482543,0.506113561894495,0.6108695652173913,0.6733226837060703,0.5590185676392573,0.386986301369863,0.3376494023904382,0.4532085561497326
168,80,support,perspectrum_all.csv,bert-base,0.3238147213792992,1.3954583116172732e-08,2,0.4,0.9,2,20,0.5332929012132706,0.5374960448862337,0.5400492543256474,0.45856590811507086,0.41013824884792627,0.5199610516066212,0.6080198943114702,0.6648538409245411,0.5601374570446735,0.5332929012132706,0.5374960448862337,0.5400492543256474,0.45856590811507086,0.41013824884792627,0.5199610516066212,0.6080198943114702,0.6648538409245411,0.5601374570446735
169,80,support,perspectrum_all.csv,bert-large,0.0003231222234871965,1.619450081387202e-05,61,0.7000000000000001,0.4,3,70,0.5281166043911929,0.5287629448393467,0.529249602840856,0.4801284624648735,0.4592933947772657,0.5029436501261564,0.5761047463175123,0.5982324949014276,0.5555555555555556,0.5281166043911929,0.5287629448393467,0.529249602840856,0.4801284624648735,0.4592933947772657,0.5029436501261564,0.5761047463175123,0.5982324949014276,0.5555555555555556
170,80,support,perspectrum_all.csv,distilbert,0.0024123749317005757,0.010697676076989496,43,1.0,0.7000000000000001,2,70,0.5078151463193384,0.5081791230559898,0.5082622353869458,0.4639746634996041,0.4500768049155146,0.47875816993464054,0.5516556291390728,0.566281441196465,0.5377663008392511,0.5078151463193384,0.5081791230559898,0.5082622353869458,0.4639746634996041,0.4500768049155146,0.47875816993464054,0.5516556291390728,0.566281441196465,0.5377663008392511
171,80,support,perspectrum_all.csv,all_lms,6.550668774555877e-08,2.2214484125708487e-05,8,0.6000000000000001,0.4,1,50,0.5829833998496153,0.5833093154807591,0.5848089377136734,0.5398230088495575,0.5153609831029186,0.566722972972973,0.6261437908496732,0.6512576478585996,0.6028949024543738,0.5829833998496153,0.5833093154807591,0.5848089377136734,0.5398230088495575,0.5153609831029186,0.566722972972973,0.6261437908496732,0.6512576478585996,0.6028949024543738
172,80,support,perspectrum_all.csv,roberta-base,0.0011064192015023014,1.821844745105455e-07,10,0.9,0.7000000000000001,3,100,0.5309243533231734,0.5309869457749987,0.5311435381389287,0.4947245017584994,0.4861751152073733,0.5035799522673031,0.5671242048878474,0.5757987763426241,0.5587071240105541,0.5309243533231734,0.5309869457749987,0.5311435381389287,0.4947245017584994,0.4861751152073733,0.5035799522673031,0.5671242048878474,0.5757987763426241,0.5587071240105541
173,80,support,perspectrum_all.csv,roberta-large,0.061137634050363744,6.922552899778571e-08,19,0.6000000000000001,0.7000000000000001,1,60,0.5481426989400411,0.5492144073699303,0.5505266684534977,0.4955102040816327,0.4662058371735791,0.5287456445993032,0.6007751937984496,0.6322229775662814,0.5723076923076923,0.5481426989400411,0.5492144073699303,0.5505266684534977,0.4955102040816327,0.4662058371735791,0.5287456445993032,0.6007751937984496,0.6322229775662814,0.5723076923076923
174,80,support,perspectrum_all.csv,xlm-roberta-base,0.03597388247798986,0.008539539763898369,103,0.4,0.6000000000000001,3,100,0.5196536858979612,0.5200136588483335,0.5202346375439074,0.47600158667195563,0.4608294930875576,0.4922067268252666,0.5633057851239669,0.5791978246091094,0.5482625482625483,0.5196536858979612,0.5200136588483335,0.5202346375439074,0.47600158667195563,0.4608294930875576,0.4922067268252666,0.5633057851239669,0.5791978246091094,0.5482625482625483
175,80,support,perspectrum_all.csv,xlm-roberta-large,4.69021766070169e-08,1.0361182405948848e-08,2,1.0,0.8,2,40,0.552585037625057,0.5534579964307382,0.5532699757856652,0.5420974889217134,0.5637480798771122,0.5220483641536273,0.5630725863284004,0.5431679129843644,0.584491587417703,0.552585037625057,0.5534579964307382,0.5532699757856652,0.5420974889217134,0.5637480798771122,0.5220483641536273,0.5630725863284004,0.5431679129843644,0.584491587417703
176,80,support,perspectrum_all.csv,roberta-base,0.0001299384684854677,5.793577662140812e-05,6,0.9,0.8,3,90,0.5270679445763355,0.5274604984644238,0.5277988320933311,0.48289578361177404,0.4662058371735791,0.5008250825082509,0.5712401055408971,0.5887151597552686,0.5547725816784113,0.5270679445763355,0.5274604984644238,0.5277988320933311,0.48289578361177404,0.4662058371735791,0.5008250825082509,0.5712401055408971,0.5887151597552686,0.5547725816784113
177,80,support,perspectrum_all.csv,roberta-large,9.685365230188096e-06,7.012767755954897e-07,5,0.5,0.8,2,50,0.5511916617145083,0.5584999180260249,0.5654036948740161,0.46346929627969524,0.3970814132104455,0.5565123789020452,0.6389140271493213,0.7199184228416043,0.574295010845987,0.5511916617145083,0.5584999180260249,0.5654036948740161,0.46346929627969524,0.3970814132104455,0.5565123789020452,0.6389140271493213,0.7199184228416043,0.574295010845987
178,80,support,perspectrum_all.csv,xlm-roberta-base,0.13875728396054934,1.8343037890370313e-06,71,0.4,0.6000000000000001,2,90,0.511782014348406,0.5121386749037458,0.5122641310368475,0.4681188118811881,0.4539170506912442,0.4832379394930499,0.5554452168156239,0.5703602991162474,0.5412903225806451,0.511782014348406,0.5121386749037458,0.5122641310368475,0.4681188118811881,0.4539170506912442,0.4832379394930499,0.5554452168156239,0.5703602991162474,0.5412903225806451
179,80,support,perspectrum_all.csv,xlm-roberta-large,1.996835884499861e-08,3.641060824247866e-07,199,1.0,0.5,3,20,0.5375828573810814,0.5378322948222731,0.5377124964737894,0.5180722891566265,0.5284178187403994,0.5081240768094535,0.5570934256055362,0.5472467709041469,0.5673009161381254,0.5375828573810814,0.5378322948222731,0.5377124964737894,0.5180722891566265,0.5284178187403994,0.5081240768094535,0.5570934256055362,0.5472467709041469,0.5673009161381254
